ID;SchoolCode;SchoolName
26410;E01791;UNITECH TRAINING ACADEMY -  ALEXANDRIA
26411;E01792;UNITECH TRAINING ACADEMY - LAKE CHARLES
26412;E01796;ROSS MEDICAL EDUCATION CENTER - DAVISON
26413;E01798;ATI- CAREER TRAINING CENTER - OKLAHOMA C
26414;E01799;ATI- CAREER TRAINING CENTER - HOUSTON (#
26415;E01820;FORTIS COLLEGE - INDIANAPOLIS CAMPUS
26416;E01821;TONI&GUY HAIRDRESSING ACADEMY -
26417;E01826;UNITED EDUCATION INSTITUTE - ONTARIO
26418;E01827;UNITED EDUCATION INSTITUTE - ENCINO
26419;E01829;ROSS MEDICAL EDUCATION CENTER -
26420;E01836;MILLER - MOTTE TECHNICAL COLLEGE - COLUM
26421;E01841;KAPLAN COLLEGE - CHULA VISTA
26422;E01844;GLENDALE CAREER COLLEGE - NEVADA CAREER
26423;E01845;KAPLAN COLLEGE - ARLINGTON
26424;E01851;RASMUSSEN COLLEGE - WAUSAU
26425;E01853;VIRGINIA COLLEGE - COLUMBIA
26426;E01864;RASMUSSEN COLLEGE - BLAINE
26427;E01865;RASMUSSEN COLLEGE -  MOKENA
26428;E01868;FINGER LAKES SCHOOL OF MASSAGE (THE) -
26429;E01874;EVEREST COLLEGE - FORT WORTH SOUTH
26430;E01879;TOURO UNIVERSITY - NEVADA
26431;E01883;DAYMAR INSTITUTE - CLARKSVILLE
26432;E01884;DAYMAR COLLEGE - BOWLING GREEN
26433;E01886;UNITED EDUCATION INSTITUTE - CHULA VISTA
26434;E01887;UNITED EDUCATION INSTITUTE - EL MONTE
26435;E01888;UNITED EDUCATION INSTITUTE - ANAHEIM
26436;E01890;ART INSTITUTE OF PHOENIX (THE) - BROWN M
26437;E01896;RASMUSSEN COLLEGE - APPLETON
26438;E01897;CONTINENTAL SCHOOL OF BEAUTY CULTURE - M
26439;E01900;KAPLAN CAREER INSTITUTE - KAPLAN COLLEGE
26440;E01901;VIRGINIA COLLEGE - ECOTECH INSTITUTE - A
26441;E01912;INTERNATIONAL ACADEMY OF DESIGN AND TECH
26442;E01913;MILLER-MOTTE TECHNICAL COLLEGE - CONWAY
26443;E01914;NATIONAL COLLEGE - SOUTH BEND
26444;E01917;DAYMAR COLLEGE - BELLEVUE
26445;E01922;DAYMAR COLLEGE - MURFREESBORO
26446;E01923;DAYMAR COLLEGE - RUSSELLVILLE
26447;E01928;UNITED EDUCATION INSTITUTE - UEI COLLEGE
26448;E01929;RASMUSSEN COLLEGE - TAMPA
26449;E01938;MILLER-MOTTE TECHNICAL COLLEGE - MILLER-
26450;E01939;NATIONAL COLLEGE - FLORENCE CAMPUS
26451;E01940;NATIONAL COLLEGE - PIKEVILLE CAMPUS
26452;E01941;NATIONAL COLLEGE - DANVILLE CAMPUS
26453;E01942;NATIONAL COLLEGE - RICHMOND CAMPUS
26454;E01943;NATIONAL COLLEGE - LOUISVILLE CAMPUS
26455;E01944;NATIONAL COLLEGE - LEXINGTON CAMPUS
26456;E01946;DORSEY BUSINESS SCHOOL - SAGINAW CAMPUS
26457;E01947;CAREER CARE INSTITUTE - MORENO VALLEY
26458;E01951;IMAGINE -  PAUL MITCHELL PARTNER SCHOOL
26459;E01957;MILLER - MOTTE TECHNICAL COLLEGE - AUGUS
26460;E01960;DAYMAR COLLEGE -  MADISONVILLE
26461;E01961;VIRGINIA COLLEGE - MACON
26462;E01962;VIRGINIA COLLEGE - BATON ROUGE
26463;E01965;EVEREST INSTITUTE - EVEREST COLLEGE- ATL
26464;E01966;ITT TECHNICAL INSTITUTE
26465;E01967;ITT TECHNICAL INSTITUTE
26466;E01970;EDWARD VIA VIRGINIA COLLEGE OF OSTEOPATH
26467;E01976;BRYAN COLLEGE - COLUMBIA
26468;E01977;UEI COLLEGE-RIVERSIDE
26469;E01993;HERITAGE COLLEGE - COLUMBUS
26470;E01996;HARRISON COLLEGE - THE CHEF'S ACADEMY -
26471;E01999;CONTINENTAL SCHOOL OF BEAUTY CULTURE  -
26472;E02001;HARRIS SCHOOL OF BUSINESS - UPPER DARBY
26473;E02004;RASMUSSEN COLLEGE - PASCO
26474;E02010;EVEREST COLLEGE - EVEREST INSTITUTE - BE
26475;E02014;MCCANN SCHOOL OF BUSINESS & TECHNOLOGY -
26476;E02015;MCCANN SCHOOL OF BUSINESS & TECHNOLOGY -
26477;E02023;VATTEROTT COLLEGE - FAIRVIEW HEIGHTS
26478;E02024;MEDIATECH INSTITUTE - OCEANSIDE
26479;E02028;UNITED EDUCATION INSTITUTE - UEI COLLEGE
26480;E02054;MARINELLO SCHOOLS OF BEAUTY -
26481;E02056;MARINELLO SCHOOLS OF BEAUTY - LOMITA
26482;E02057;MARINELLO SCHOOLS OF BEAUTY - EL CAJON
26483;E02058;MARINELLO SCHOOLS OF BEAUTY - VICTORVILL
26484;E02059;MARINELLO SCHOOLS OF BEAUTY - ANAHEIM
26485;E02060;MARINELLO SCHOOL OF BEAUTY - PALMDALE
26486;E02061;MARINELLO SCHOOL OF BEAUTY - BAKERSFIELD
26487;E02062;MARINELLO SCHOOL OF BEAUTY - SEASIDE
26488;E02063;MARINELLO SCHOOL OF BEAUTY - SAN MATEO
26489;E02064;MARINELLO SCHOOL OF BEAUTY - HAYWARD
26490;E02067;MARINELLO SCHOOL OF BEAUTY - CHICO
26491;E02068;MARINELLO SCHOOL OF BEAUTY - REDDING
26492;E02069;MARINELLO SCHOOL OF BEAUTY - FRESNO
26493;E02070;MARINELLO SCHOOL OF BEAUTY - CONCORD
26494;E02071;MARINELLO SCHOOL OF BEAUTY- STOCKTON
26495;E02072;MARINELLO SCHOOL OF BEAUTY - MURRIETA
26496;E02073;MARINELLO SCHOOL OF BEAUTY - NAPA
26497;E02074;UTAH COLLEGE OF MASSAGE THERAPY - TEXAS
26498;E02075;MARINELLO SCHOOLS OF BEAUTY - SIMI VALLE
26499;E02076;MARINELLO SCHOOL OF BEAUTY - SAN RAFAEL
26500;E02077;WESTMED COLLEGE - MERCED
26501;E02078;MARINELLO SCHOOL OF BEAUTY - HAMDEN
26502;E02079;MARINELLO SCHOOL OF BEAUTY - FAIRFIELD
26503;E02081;MARINELLO SCHOOL OF BEAUTY  - TORRINGTON
26504;E02088;ATA COLLEGE-ATA CAREER EDUCATION
26505;E02089;OHIO BUSINESS COLLEGE - COLUMBUS
26506;E02091;NCP COLLEGE OF NURSING - HAYWARD CAMPUS
26507;E02094;VISTA COLLEGE - BEAUMONT
26508;E02095;VISTA COLLEGE - LONGVIEW
26509;E02098;TEXAS BARBER COLLEGES & HAIRSTYLING SCHO
26510;E02099;TEXAS BARBER COLLEGES & HAIRSTYLING SCHO
26511;E02100;TEXAS BARBER COLLEGES & HAIRSTYLING SCHO
26512;E02103;CAREER QUEST LEARNING CENTER - JACKSON
26513;E02113;PAUL MITCHELL THE SCHOOL-COSTA MESA
26514;E02114;PAUL MITCHELL THE SCHOOL-CRANSTON
26515;E02115;PAUL MITCHELL THE SCHOOL - ORLANDO
26516;E02116;PAUL MITCHELL THE SCHOOL - SAN DIEGO
26517;E02117;PAUL MITCHELL THE SCHOOL -TAMPA
26518;E02118;PAUL MITCHELL THE SCHOOL -MICHIGAN
26519;E02122;PAUL MITCHELL THE SCHOOL FT MYERS
26520;E02123;PAUL MITCHELL THE SCHOOL COLUMBIA
26521;E02124;PAUL MITCHELL THE SCHOOL CHARLESTON
26522;E02126;JOHN PAOLO'S XTREME BEAUTY INSTITUTE, GO
26523;E02133;PLATT COLLEGE - RIVERSIDE
26524;E02134;UTAH COLLEGE OF MASSAGE THERAPY - TEXAS
26525;E02135;SOUTH UNIVERSITY - AUSTIN
26526;E02136;SOUTH UNIVERSITY - CLEVELAND
26527;E02142;DORSEY SCHOOL OF BUSINESS - LANSING
26528;E02143;MARINELLO SCHOOL OF BEAUTY - VISALIA
26529;E02145;JOHNS HOPKINS UNIVERSITY - CAREY BUSINES
26530;E02146;EVEREST COLLEGE - WOODBRIDGE
26531;E02148;BELLA CAPELLI ACADEMY -
26532;E02150;PAUL MITCHELL THE SCHOOL-JACKSONVILLE -
26533;E02151;VATTEROTT COLLEGE - EX'TREME INSTITUTE B
26534;E02158;VISTA COLLEGE - KILLEEN
26535;E02160;MEDTECH COLLEGE - MEDTECH INSTITUTE - OR
26536;E02161;CAREER ACADEMY OF HAIR DESIGN - FAYETTEV
26537;E02162;AMERICAN INSTITUTE - TOMS RIVER
26538;E02163;PAUL MITCHELL THE SCHOOL-JACKSONVILLE -
26539;E02166;RASMUSSEN COLLEGE - OVERLAND PARK
26540;E02167;RASMUSSEN COLLEGE - TOPEKA
26541;E02172;TONI&GUY HAIRDRESSING ACADEMY - BOISE
26542;E02173;VATTEROTT COLLEGE - L'ECOLE CULINAIRE
26543;E02174;SOUTHERN CAREERS INSTITUTE - SAN ANTONIO
26544;E02175;FINGER LAKES SCHOOL OF MASSAGE (THE)
26545;E02177;PCI HEALTH TRAINING CENTER - RICHARDSON
26546;E02178;HAYS ACADEMY OF HAIR DESIGN -
26547;E02181;KAPLAN UNIVERSITY - AUGUSTA
26548;E02182;CHAMBERLAIN COLLEGE OF NURSING - INDIANA
26549;E02185;OHIO CENTER FOR BROADCASTING - MIAMI MED
26550;E02186;CRAVE BEAUTY ACADEMY-BALLWIN
26551;E02187;NATIONAL CAREER INSTITUTE - JERSEY CITY
26552;E02188;NEW YORK MEDICAL CAREER TRAINING CENTER
26553;E02189;TONI & GUY HAIRDRESSING ACADEMY - BRAINT
26554;E02190;DORSEY SCHOOL OF BUSINESS - DEARBORN
26555;E02191;MYCOMPUTERCAREER.COM - DALLAS
26556;E02192;MYCOMPUTERCAREER.COM - HOUSTON
26557;E02194;ACADEMY OF HAIR DESIGN #1-ACADEMY OF HAI
26558;E02200;TAYLOR ANDREWS ACADEMY -  OREM
26559;E02201;COSMOPOLITAN BEAUTY & TECH SCHOOL -
26560;E02202;PAUL MITCHELL THE SCHOOL CINCINNATI - TO
26561;E02203;WEST COAST UNIVERSITY - MIAMI
26562;E02205;DEWEY UNIVERSITY - MAYAGUEZ
26563;E02206;PAUL MITCHELL THE SCHOOL ESCANABA - PAUL
26564;E02208;ADVANCE BEAUTY COLLEGE - LAGUNA HILLS
26565;E02209;PAUL MITCHELL THE SCHOOL FAYETTEVILLE -
26566;E02210;ARIZONA SCHOOL OF INTEGRATIVE STUDIES -
26567;E02211;ARIZONA SCHOOL OF INTEGRATIVE STUDIES -
26568;E02213;EVEREST UNIVERSITY - EVEREST COLLEGE - K
26569;E40387;IDEAL BEAUTY ACADEMY - LOUISVILLE
26570;E40388;VISTA COLLEGE - COLLEGE STATION
26571;E40390;PAUL MITCHELL THE SCHOOL TINLEY PARK
26572;E40392;SUNSTATE ACADEMY - JONES TECHNICAL INSTI
26573;E40393;HERITAGE INSTITUTE - HERITAGE COLLEGE/CL
26574;E40394;AVEDA INSTITUTE TUCSON - PHOENIX
26575;E40395;BAKER COLLEGE - CULINARY INSTITUTE OF MI
26576;E40396;BAKER COLLEGE - CULINARY INSTITUTE OF MI
26577;E40397;BAKER COLLEGE - AUTO DIESEL INSTITUTE OF
26578;E40398;HUSSIAN SCHOOL OF ART-RELATIVITY CAMPUS
26579;E99990;FEDERAL STUDENT AID USE ONLY
26580;G01120;AMER BAPT SEM OF THE WEST-BERKELEY
26581;G01165;CHURCH DIV SCH OF THE PACIFIC
26582;G01169;CLAREMONT GRADUATE UNIVERSITY
26583;G01200;FULLER THEOLOGICAL SEMINARY
26584;G01207;GRADUATE THEOLOGICAL UNION
26585;G01256;PACIFIC SCHOOL OF RELIGION
26586;G01279;SAN FRANCISCO THEOLOGICAL SEMINARY
26587;G01288;CLAREMONT SCHOOL OF THEOLOGY
26588;G01295;SOUTHWESTERN LAW SCHOOL
26589;G01354;ILIFF SCHOOL OF THEOLOGY
26590;G01387;HARTFORD SEMINARY
26591;G01464;WESLEY THEOLOGICAL SEMINARY
26592;G01560;COLUMBIA THEOLOGICAL SEMINARY
26593;G01568;INTERDENOMINATIONAL THEOLOGY CENTER
26594;G01632;AQUINAS INSTITUTE OF THEOLOGY
26595;G01637;BETHANY THEOLOGICAL SEMINARY
26596;G01661;CHICAGO THEOLOGICAL SEMINARY
26597;G01682;GARRETT-EVANGELICAL THEOLOGICAL SEM
26598;G01698;JOHN MARSHALL LAW SCHOOL
26599;G01712;LUTHERAN SCHOOL OF THEOL AT CHICAGO
26600;G01721;MCCORMICK THEOLOGICAL SEMINARY
26601;G01723;MEADVILLE LOMBARD THEOLOGICAL SCHOOL
26602;G01736;NORTHERN BAPTIST THEOL SEMINARY
26603;G01765;UNIVERSITY OF ST MARY OF THE LAKE
26604;G01789;CHRISTIAN THEOLOGICAL SEMINARY
26605;G01897;WARTBURG THEOLOGICAL SEMINARY
26606;G01907;CENTRAL BAPTIST THEOLOGY SEMINARY
26607;G01953;ASBURY THEOLOGICAL SEMINARY
26608;G01971;LEXINGTON THEOLOGICAL SEMINARY
26609;G01974;LOUISVILLE PRESBYTERIAN THEOL SEM
26610;G02019;NEW ORLEANS BAPTIST THEOL SEMINARY
26611;G02022;NOTRE DAME SEMINARY
26612;G02116;ANDOVER NEWTON THEOLOGICAL SCHOOL
26613;G02149;EPISCOPAL DIVINITY SCHOOL
26614;G02202;BLESSED JOHN XXIII NATIONAL SEMINARY
26615;G02242;CALVIN THEOLOGICAL SEMINARY
26616;G02248;CRANBROOK ACADEMY OF ART
26617;G02254;MICHIGAN STATE UNIVERSITY COLLEGE OF LAW
26618;G02331;WESTERN THEOLOGICAL SEMINARY
26619;G02357;LUTHER SEMINARY
26620;G02386;UNITED THEOLGCL SEMINRY TWIN CITIES
26621;G02391;MITCHELL HAMLINE SCHOOL OF LAW
26622;G02457;CONCORDIA SEMINARY
26623;G02462;EDEN THEOLOGICAL SEMINARY
26624;G02474;KANSAS CITY UNIV OF MED AND BIOSCIENCES
26625;G02477;A.T. STILL UNIV OF HEALTH SCIENCES
26626;G02494;NAZARENE THEOLOGICAL SEMINARY
26627;G02509;SAINT PAUL SCHOOL OF THEOLOGY
26628;G02619;NEW BRUNSWICK THEOLOGICAL SEMINARY
26629;G02626;PRINCETON THEOLOGICAL SEMINARY
26630;G02669;BANK STREET COLLEGE OF EDUCATION
26631;G02674;NEW YORK THEOLOGICAL SEMINARY
26632;G02677;BROOKLYN LAW SCHOOL
26633;G02700;COLGATE ROCHESTER CROZER DIVINITY S
26634;G02726;GENERAL THEOLOGICAL SEMINARY
26635;G02749;NEW YORK COLLEGE OF PODIATRIC MED
26636;G02783;NEW YORK LAW SCHOOL
26637;G02784;NEW YORK MEDICAL COLLEGE
26638;G02807;ROCKEFELLER UNIVERSITY
26639;G02822;CHRIST THE KING SEMINARY
26640;G02833;ST VLADIMIR ORTHODOX THEOL SEM
26641;G02886;ALBANY LAW SCHOOL
26642;G02887;ALBANY MEDICAL COLLEGE
26643;G02890;UNION THEOLOGICAL SEMINARY
26644;G02963;SOUTHEASTERN BAPTIST THEOL SEMINARY
26645;G03044;TRINITY LUTHERAN SEMINARY
26646;G03075;METHODIST THEOLOGICAL SCH IN OHIO
26647;G03122;UNITED THEOLOGICAL SEMINARY
26648;G03263;EVANGELICAL SCHOOL OF THEOLOGY
26649;G03269;GROVE CITY COLLEGE
26650;G03286;LANCASTER THEOLOGICAL SEMINARY
26651;G03291;LUTHERAN THEOLOG SEMINARY-GETTYSBRG
26652;G03292;LUTHERAN THEOLOGICAL SEMINARY
26653;G03356;PITTSBURGH THEOLOGICAL SEMINARY
26654;G03358;REFORMED PRESBYTERIAN THEOL SEMINAR
26655;G03393;WESTMINSTER THEOLOGICAL SEMINARY
26656;G03437;LENOIR-RHYNE UNIVERSITY - LUTHERAN THEOL
26657;G03506;MEHARRY MEDICAL COLLEGE
26658;G03544;AUSTIN PRESBYTERIAN THEOLOGICAL SEM
26659;G03562;DALLAS THEOLOGICAL SEM
26660;G03566;EPISCOPAL THEOLOGICAL SEMINARY OF THE SO
26661;G03595;OBLATE SCHOOL OF THEOLOGY
26662;G03743;UNION PRESBYTERIAN SEMINARY
26663;G03874;NASHOTAH HOUSE
26664;G03947;UC-HASTINGS COLLEGE OF THE LAW
26665;G03979;COLUMBIA UNIV TEACHERS COLLEGE
26666;G04012;HEBREW UNIVERSITY OF JERUSALEM (THE)
26667;G04030;UNIVERSITY OF CAMBRIDGE
26668;G04054;HEBREW UNION COL-JEWISH INST OF REL
26669;G04056;SIOUX FALLS SEMINARY
26670;G04060;WINEBRENNER THEOLOGICAL SEMINARY
26671;G04080;STARR KING SCHOOL FOR THE MINISTRY
26672;G04436;REGNL WST MEDCL CTR SCHL RAD
26673;G04707;COVENANT THEOLOGICAL SEMINARY
26674;G04762;WEILL CORNELL MEDICAL COLLEGE AND GRADUA
26675;G04977;SOUTH TEXAS COLLEGE OF LAW
26676;G05034;AMERICAN UNIVERSITY OF CAIRO
26677;G06677;MCGILL UNIVERSITY
26678;G06679;QUEEN'S UNIVERSITY AT KINGSTON
26679;G06681;ST FRANCIS XAVIER UNIVERSITY
26680;G06682;ST THOMAS UNIVERSITY
26681;G06683;UNIVERSITY OF GUELPH
26682;G06684;UNIVERSITY OF MANITOBA
26683;G06685;UNIVERSITY OF NEW BRUNSWICK (THE)
26684;G06686;UNIVERSITY OF OTTAWA
26685;G06688;UNIVERSITY OF TORONTO
26686;G06689;UNIVERSITY OF WINDSOR
26687;G06690;UNIVERSITY OF COPENHAGEN
26688;G06691;UNIVERSITY OF CAMBRIDGE - PEMBROKE
26689;G06692;UNIVERSITY OF LEEDS
26690;G06693;UNIV OF LONDON-LONDON SCHOOL ECON
26691;G06694;UNIVERSITY OF LONDON - SCHOOL OF ORIENTA
26692;G06695;UNIV OF LONDON-UNIVERSITY COLLEGE
26693;G06696;UNIV OF LONDON-SCH ADVANCED STUDY
26694;G06697;QUEEN MARY, UNIVERSITY OF LONDON
26695;G06699;UNIVERSITY OF SUSSEX
26696;G06700;UNIVERSITY OF YORK, THE
26697;G06704;UNIVERSITY COLLEGE CORK
26698;G06713;UPPSALA UNIVERSITY
26699;G06715;UNIVERSITY OF GENEVA
26700;G06837;UNIVERSITE LAVAL
26701;G06838;DALHOUSIE UNIVERSITY
26702;G06839;UNIVERSITY OF EDINBURGH
26703;G06842;UNIVERSITY OF DUBLIN TRINITY COLLEG
26704;G06850;UNIVERSITY OF CAMBRIDGE - DOWNING C
26705;G06852;BISHOP'S UNIVERSITY
26706;G06976;UNIVERSITY OF SAN DIEGO - SCHOOL OF LAW
26707;G07026;MOUNT SINAI SCHOOL OF MEDICINE
26708;G07178;WESTERN SEMINARY
26709;G07276;SAINT MEINRAD SCHOOL OF THEOLOGY
26710;G07632;UNIVERSITY OF BRISTOL
26711;G07679;YORK UNIVERSITY
26712;G07705;ROYAL COLLEGE OF SURGEONS IN IRELAN
26713;G07874;UNIVERSITY AT CALGARY (THE)
26714;G07881;AMERICAN UNIVERSITY OF PARIS
26715;G08147;UNIVERSIDAD AUTONOMA DE GUADALAJARA
26716;G08148;UNIVERSITY OF WINNIPEG
26717;G08223;ST VINCENT DE PAUL REGIONL SEMINARY
26718;G08363;MOUNT SAINT VINCENT UNIVERSITY
26719;G08364;SAINT MARY'S UNIVERSITY
26720;G08365;CONCORDIA UNIVERSITY - SIR GEORGE W
26721;G08366;UNIVERSITE DE MONTREAL
26722;G08368;CARLETON UNIVERSITY
26723;G08369;UNIVERSITY OF BRITISH COLUMBIA
26724;G08370;SAFA, UNIVERSITY OF VICTORIA
26725;G08371;AMERICAN UNIVERSITY OF BEIRUT
26726;G08373;TEL-AVIV UNIVERSITY
26727;G08376;VRIJE UNIVERSITEIT AMSTERDAM
26728;G08377;UNIVERSITEIT VAN AMSTERDAM(UNIVERSI
26729;G08380;UNIVERSITY OF WARWICK
26730;G08383;UNIVERSITY OF GLASGOW
26731;G08394;UNIVERSITY OF OXFORD
26732;G08398;UNIVERSITY OF SHEFFIELD (THE)
26733;G08399;UNIVERSITY OF SOUTHAMPTON
26734;G08444;SIMON FRASER UNIVERSITY
26735;G08446;UNIVERSITY OF WESTERN ONTARIO (THE)
26736;G08449;ACADIA UNIVERSITY
26737;G08452;ABERYSTWYTH UNIVERSITY
26738;G08458;LOUGHBOROUGH UNIVERSITY
26739;G08460;UNIVERSITY OF NEWCASTLE UPON TYNE
26740;G08461;UNIVERSITY OF SAINT ANDREWS
26741;G08505;UNIVERSITY OF MELBOURNE
26742;G08582;WILFRID LAURIER UNIVERSITY
26743;G08586;SWANSEA UNIVERSITY
26744;G08587;UNIVERSITY OF DURHAM
26745;G08665;UNIVERSITY OF KENT AT CANTERBURY (THE)
26746;G08670;UNIVERSITY OF NEW SOUTH WALES
26747;G08687;UNIVERSITY OF ESSEX
26748;G08693;CITY UNIVERSITY
26749;G08846;WRIGHT INSTITUTE
26750;G08908;THE UNIVERSITY OF BIRMINGHAM
26751;G08910;UNIVERSITY OF HULL
26752;G08913;LAKEHEAD UNIVERSITY
26753;G08916;NEW ENGLAND LAW | BOSTON
26754;G08920;UNIVERSITY OF NOTTINGHAM
26755;G09006;UNIVERSITY OF SALFORD (THE)
26756;G09084;UNIV OF LONDON, BIRKBECK
26757;G09085;UNIV OF LONDON KING'S COLLEGE
26758;G09086;UNIVERSITY OF LONDON - ROYAL HOLLOWAY
26759;G09143;BAR-ILAN UNIVERSITY
26760;G09232;CATHOLIC THEOLOGICAL UNION
26761;G09249;UNIVERSITY OF LIVERPOOL
26762;G09367;UNIVERSITY OF PRINCE EDWARD ISLAND
26763;G09368;UNIVERSITY OF ABERDEEN
26764;G09421;BRANDON UNIVERSITY
26765;G09423;ROYAL COLLEGE OF ART
26766;G09428;TECHNION-ISRAEL INST OF TECHLGY
26767;G09442;UNIVERSITY OF EXETER
26768;G09444;UNIVERSITY OF LANCASTER
26769;G09486;TRINITY WESTERN UNIVERSITY
26770;G09500;MEMORIAL UNIVERSITY OF NEWFOUNDLAND
26771;G09501;UNIVERSITY OF KING'S COLLEGE
26772;G09503;MOUNT ALLISON UNIVERSITY
26773;G09634;UNIVERSITY OF OXFORD ST CATHERINE'S
26774;G09747;GORDON-CONWELL THEOLOGICAL SEMINARY
26775;G09756;UNIVERSITY OF MASS MEDICAL CENTER
26776;G09808;UNIVERSITY OF STRATHCLYDE
26777;G09860;UNIVERSITY OF SURREY
26778;G09867;UNIVERSITY OF CONNECTICUT - SCHOOL OF ME
26779;G09895;YESHIVA UNIVERSITY - BRONX CAMPUS
26780;G09927;UNIVERSITY OF CAMBRIDGE - FITZWILLI
26781;G09986;SETON HALL UNIVERSITY - SCHOOL OF LAW
26782;G10013;ALLIANT INTERNATIONAL UNIVERSITY - LOS A
26783;G10067;LUND UNIVERSITY
26784;G10084;UNIVERSITY OF CAPE TOWN
26785;G10087;UNIVERSITY OF OXFORD ST PETER'S COL
26786;G10088;UNIVERSITY OF OXFORD - CORPUS CHRIS
26787;G10089;CENTRAL SCHOOL OF SPEECH AND DRAMA
26788;G10090;UNIVERSITY OF OXFORD - BALLIOL COLL
26789;G10141;UNIV OF CHICAGO PRITZKER SCH OF MED
26790;G10143;UNIVERSITY OF READING
26791;G10157;CARDIFF UNIVERSITY
26792;G10160;CG JUNG INST
26793;G10188;UNIVERSITY COLLEGE DUBLIN
26794;G10190;UNIVERSITY OF CAMBRIDGE CHURCHILL C
26795;G10221;SAINT PAUL UNIVERSITY
26796;G10228;UNIVERSITY OF STIRLING
26797;G10332;UNIVERSITY OF CAMBRIDGE - CLARE COL
26798;G10333;JESUIT SCHOOL OF THEOLOGY - BERKELEY
26799;G10418;INST TEC Y DE ESTSUPER DE MONTERRE
26800;G10441;PARDEE RAND GRADUATE SCHOOL
26801;G10456;UNIVERSITY OF HAIFA
26802;G10458;SHERIDAN COLLEGE OF APPLIED ARTS AN
26803;G10472;INST EUROPEEN OPEEN D'ADMINISTRATIO
26804;G10493;CRANFIELD UNIVERSITY
26805;G10520;TRINITY LABAN CONSERVATOIRE OF MUSIC AND
26806;G10525;UNIVERSITY OF HERTFORDSHIRE
26807;G10529;MEMPHIS THEOLOGICAL SEMINARY
26808;G10574;LONDON INTRNTL FILM SCHOOL
26809;G10588;AUSTRALIAN NATIONAL UNIVERSITY
26810;G10589;BANGOR UNIVERSITY
26811;G10594;RICHMOND, THE AMERICAN INT UNI IN LONDON
26812;G10599;INST D'ETUDES POLITIQUES DE PARIS
26813;G10675;REGENT COLLEGE
26814;G10676;UNIVERSIDAD DE MONTERREY
26815;G10681;MACQUARIE UNIVERSITY
26816;G10692;UNIVERSITY OF QUEENSLAND (THE)
26817;G10720;RYERSON UNIVERSITY
26818;G10789;UNIVERSITY OF OXFORD - WORCESTER CO
26819;G10797;NATIONAL UNIVERSITY OF IRELAND, MAY
26820;G10816;KINGSTON UNIVERSITY
26821;G10864;UNIV OF DUNDEE
26822;G10866;UNIVERSITY OF OXFORD - MAGDALEN COLLEGE
26823;G10867;UNIVERSITY OF OXFORD ST JOHN'S COLL
26824;G10914;MONASH UNIVERSITY
26825;G10915;UNIV OF EAST ANGLIA
26826;G10942;UNIVERSITY OF OXFORD - ST HUGH'S CO
26827;G10977;UNIVERSIDAD CENTRAL DEL ESTE
26828;G10980;SOMERVILLE COLLEGE
26829;G10999;UNIV OF OXFORD - WADHAM COLLEGE
26830;G11053;UNIVERSITY OF OXFORD - ST HILDA'S C
26831;G11054;UNIVERSITY OF OXFORD - ST ANNE'S CO
26832;G11055;UNIV OF OXFORD - LADY MARGARET HALL
26833;G11056;UNIVERSITY OF OXFORD - UNIVERSITY C
26834;G11057;UNIVERSITY OF OXFORD - TRINITY COLL
26835;G11058;UNIVERSITY OF OXFORD-ST EDMUND HALL
26836;G11059;UNIVERSITY OF OXFORD ST ANTONY'S CO
26837;G11060;UNIVERSITY OF OXFORD - QUEEN'S COLL
26838;G11061;UNIVERSITY OF OXFORD - PEMBROKE COL
26839;G11062;UNIVERSITY OF OXFORD - ORIEL COLLEG
26840;G11063;UNIVERSITY OF OXFORD - NUFFIELD COL
26841;G11064;UNIVERSITY OF OXFORD - NEW COLLEGE
26842;G11065;UNIVERSITY OF OXFORD MERTON COLLEGE
26843;G11066;UNIVERSITY OF OXFORD - LINCOLN COLL
26844;G11067;UNIVERSITY OF OXFORD - KEBLE COLLEG
26845;G11068;UNIVERSITY OF OXFORD - JESUS COLLEG
26846;G11069;UNIVERSITY OF OXFORD - HERTFORD COL
26847;G11070;UNIVERSITY OF OXFORD EXETER COLLEGE
26848;G11071;UNIV OF OXFORD - CHRIST CHURCH
26849;G11072;UNIVERSITY OF OXFORD - BRASENOSE CO
26850;G11091;FLINDERS UNIVERSITY OF S AUSTRALIA
26851;G11094;UNIVERSITY OF WESTERN AUSTRALIA (THE)
26852;G11214;UNIVERSITY OF THE WITWATERSRAND
26853;G11215;UNIVERSITY OF CONNECTICUT - SCHOOL OF DE
26854;G11226;AARHUS UNIVERSITY
26855;G11282;OKLAHOMA STATE UNV CLG OSTEOPTHC MD
26856;G11567;IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY
26857;G11679;UNIVERSITY OF BATH
26858;G11683;FRANKLIN COLLEGE  SWITZERLAND
26859;G11722;BRIERCREST BIBLE COLLEGE
26860;G11732;MAYO MEDICAL SCHOOL
26861;G11758;UNIV OF CAMBRIDGE - PETERHOUSE
26862;G11764;ROYAL ACADEMY OF MUSIC
26863;G11765;GOLDSMITHS' COLLEGE-UNIV OF LONDON
26864;G11780;BRUNEL UNIVERSITY
26865;G11792;FRANCISCAN SCHOOL OF THEOLOGY
26866;G11838;UNIVERSITY OF OXFORD - MANSFIELD CO
26867;G11881;ALLIANT INTERNATIONAL UNIVERSITY - SAN F
26868;G11934;VERMONT LAW SCHOOL
